id,review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
41632,4377f5b8083a562048accc7d6900973b,00d29386638bbfd1331a2cd7ab91b5b5,5,,"Capinha veste bem certinha, nÃ£o atrapalha nos botÃµes laterais, pois Ã© bem maleÃ¡vel. A pelÃ_cula nÃ£o colou completamente.",05/10/2017 00:00,07/10/2017 20:12
48625,1b3107b34780f9287128e02c3b4022da,00d4439957b7fd3f8da4a33a965817fb,5,,Ã“tima entrega rÃ¡pida excelente loja comprarei sempre .,04/05/2017 00:00,08/05/2017 16:37
49478,1422561645d5ca46cdf7e2b37e162c0d,00d50baf1bc56a3c59de1810a6b84b0d,3,,quero saber o motivo de nÃ£o ter sido entregue o produto - 2 pares de anjos de rede,25/06/2017 00:00,27/06/2017 11:53
67914,87a89f5cf94cb9dc0f81ba2a41b547cf,00d5fac7792747fba4b528f23930bebd,5,,Obrigada ,15/03/2018 00:00,15/03/2018 23:44
19821,3e12fadf24ff72a1e094490784f57a3e,00d831d5c3ea03b7cd6f883ad799c7e4,5,,,18/03/2018 00:00,20/03/2018 12:29
74414,08b2cbc291edadfc0d923145ef261a6c,00d85bfe0e28c91b69d0fe1f29255a31,5,,,17/05/2018 00:00,21/05/2018 22:35
3579,820cdaf6676a3383f73d1b6ee1d0a5cf,00d88c00221ce96a1cfcaca9f2fceb3b,4,,,29/03/2018 00:00,30/03/2018 19:04
2933,4b3588c776c3ea20c413a0a319c4121c,00d8d65b666158b633f96054d31af43b,3,,,08/11/2017 00:00,10/11/2017 23:45
79566,17939259ccc419f355fb4a148151fb00,00d94e8901b75ee0d6ef1f87f947b666,4,,,24/05/2017 00:00,26/05/2017 18:54
31026,32e2c7e889f7a185d462265398ee3631,00d9ac423c9ad6781c0ed04e87666691,5,,,21/10/2017 00:00,22/10/2017 00:47
94773,6389be8311dec43ca3b1c21f38032b42,00daac8efd71674d62356c2a306d1e4c,1,,NÃ£o recebi meu produto jÃ¡ foi cobrado no cartaxo,14/12/2017 00:00,14/12/2017 14:17
33560,6d946839ffedb9a14f413bae0c16749e,00dc6ad47477b3b62d3c0acbe98a82a4,5,,Quadro muito Bonito. Fica perfeito em qualquer ambiente ,16/03/2018 00:00,17/03/2018 01:31
98639,61535599f10b0222ce9fbfe5e04845ee,00df27e666004db9f14bce766fa5327c,5,,,24/11/2017 00:00,25/11/2017 00:31
56166,c7ae6b7ce2981450a84ea641f5b64dc0,00dfb074b5c910fbd08e04691c4b712f,5,,"De qualidade e entrega antes do prazo.
Recomendo ",16/06/2017 00:00,16/06/2017 22:47
15381,f7a702f98546f133f23a5922c7c1be20,00e054d0da011d5016f31011af488f4f,4,,,07/04/2018 00:00,09/04/2018 03:06
17085,6e9d54a085eeac8bf6033af7e48d3bba,00e0bac9f6306d8269770acf4ee4b027,3,,,27/03/2018 00:00,27/03/2018 16:23
9168,e55576d791c76ff5ab2549c700d1405b,00e1426d4c79f2e022570012c1ff57ed,4,,,06/04/2018 00:00,07/04/2018 16:11
86320,03dabf23ac64650aa26d2b9a13e8659c,00e1bdb3f1388c8ed222597ee4fa01e7,1,,"A loja vendeu um produto falsificado. Ja fiz a solicitaÃ§Ã£o de devoluÃ§Ã£o do produto, porÃ©m ja faz 3 dias e nÃ£o recebi o email das lannister para seguir com o processo de devoluÃ§Ã£o, conforme orientado.",25/05/2017 00:00,01/06/2017 13:41
78106,c67b0ab17e57b8d14d2ac80f69c79e2b,00e32e413e017e64ff93a9e800b8e1be,5,Parece ok,"Estou em obras e nÃ£o abri os rolos para conferir, mas aparentemente estÃ¡ tudo certinho. ",08/05/2018 00:00,14/05/2018 11:17
14261,94d8730e5cc750ee619bc09794341c42,00e365f4fc03d1098841af23d05c17a6,5,"Excelente, recomendo",Ã“timo produto,30/08/2018 00:00,30/08/2018 22:23
59489,267baa054eeca55460962aa0cb50df81,00e4050fe32e786290a29c61141e979f,5,,,25/08/2017 00:00,26/08/2017 02:15
19209,fdb58742d2820b140b7b8d52bc11535c,00e5b655df1cc911466758210325c67c,5,,,19/07/2017 00:00,20/07/2017 11:19
13447,d904b3ccf28b6fd01fcb7c3eb6ff46df,00e63486fad9d24645c9c84ed77c15fa,5,,,21/08/2018 00:00,22/08/2018 01:20
56442,a5445882ffc3019a22c09498da727100,00e6786fee8f476835c151a4d3fa9bf1,5,,,22/03/2018 00:00,23/03/2018 20:20
60621,7b207563e4dff6404c66d65997966b7c,00e6bc6b166eb28b4502c1cad4457248,5,"Produto lindo, delicado..","Lindo relÃ_gio, nÃ£o Ã© muito grande, Ã_timo pra quem tem o pulso fino como o meu.
A loja estÃ¡ de parabÃ©ns.. produto chegou bem antes do prazo.. e com uma surpresa!
Obrigada!!
",06/07/2018 00:00,06/07/2018 22:02
23435,fcec1f83cec286d398e21eec6e29ef7d,00e7aeced1d61792368ec7bf8b967a90,4,,,05/05/2017 00:00,06/05/2017 12:58
24486,88b8b52d46df026a9d1ad2136a59b30b,00e7ee1b050b8499577073aeb2a297a1,4,,,26/05/2017 00:00,30/05/2017 22:34
20883,83ee902798f9036d41037dfae704a80d,00ea33f994bec0bbfda582074083ae12,1,,,01/07/2018 00:00,24/07/2018 02:35
59772,be73f1f6aa0093c8ab5706df396b31eb,00ea690fe8c5eba029a3884243a02352,5,,,16/12/2017 00:00,17/12/2017 00:35
9699,d74c41005aac6736c5c6582001800e9f,00eb7b95af5ed25aaec66d4ff5295846,4,,"Otimo atendimento, produto entregue bem antes do prazo estipulado, mto bom.",16/01/2018 00:00,16/01/2018 16:29
35944,54adef4b14a94b081b5b5e0606bee348,00ec95a58b63378d4cc06d196cdefdf6,1,,"Eu tinha cancelada a compra, mas mesmo assim me entregaram",04/01/2018 00:00,04/01/2018 23:25
51926,3bf1853a5cc1c40ba2fc20bb37967e09,00ed64bc080d87b4ab7f0c433bc5e98f,5,,Muito bom,08/06/2017 00:00,09/06/2017 00:46
5614,77701c0425c416ba088a7abb9a21ceb5,00eead1d5a799277ef3d6b387b0bebef,5,muito bom,mais rapido que ja vi,31/08/2018 00:00,03/09/2018 13:32
58175,7e62fffcba18d00947831fde1d36fc7d,00eef7fe9e315a85d1a61a50cccb2494,5,,,25/02/2018 00:00,26/02/2018 17:56
93575,d874a05c451f738a2bb13bb6406838f9,00ef7ed06a55243f3e6a9d373a89eb14,4,,,16/02/2018 00:00,16/02/2018 21:57
61362,c5bb039b82c3df601921179000483ae9,00efb72d8e18533f736e86770705d094,4,,"produto conforme anuncio, aguardar quanto aos resultados",14/06/2018 00:00,15/06/2018 12:19
44890,fe834b106b4db9ef005f6af87609e264,00f1a34f176151c4dcbd802c244e1072,5,,,23/08/2018 00:00,24/08/2018 16:47
23931,0b85533916886ec08bc515ba160ce0c4,00f1bb0af030935db1745ee28367ea26,1,,,19/08/2018 00:00,21/08/2018 17:47
28849,6b2b6be95a8f710afbba4f3d8f6bd642,00f1c7c1542f5f86c3091749d9e939d8,5,,"Amei produto mt bom, nao sao todos pinceis cerdas naturais mais a maioria eh. Adorei alta qualidade os pinceis to apaixonada ",27/12/2017 00:00,27/12/2017 20:39
59187,c7695defb8fb8eb8eeb8c4dc0f6558ea,00f1cc7439ccb8671133776d1829faf5,4,,,02/12/2017 00:00,05/12/2017 15:15
621,9e96e374304db42a8aecd4a97d53cc1b,00f251b943aba645652c7138e4716fee,5,Super recomendado,Estou plenamente satisfeita com minha aquisiÃ§Ã£o. E recomendo. A Ãºnica coisa que nÃ£o concordo Ã© com o valor de frete. AutÃ_ssimo.,21/08/2018 00:00,22/08/2018 11:09
18744,f80fb2b2524681de2aab812fe10ea057,00f2a3509bd600bd1a06a48353788d93,5,,,02/03/2018 00:00,02/03/2018 21:30
35917,5cb33274cef7409dcf18e56f4fb79c66,00f2c876aa08fbba04199823952e96c1,3,,,19/04/2017 00:00,22/04/2017 10:21
7862,8a80875f1c32524e4563986f4c23d256,00f324f6ec332cd73ef8be4888573662,4,,,18/07/2017 00:00,21/07/2017 23:34
97901,35389a78707cb7bc641456c5d19ecce0,00f33ee62c15223679d3550e751c37cd,5,,de qualidade,19/12/2017 00:00,20/12/2017 13:20
52205,e0a8a3c6ad3e841b294a4aa387faad52,00f426c7214575822c3cb44ea59ef0f6,5,Muito bom,"Veio tudo certinho, eu super recomendo esse produto.chegou antes do previsto.
",26/07/2018 00:00,27/07/2018 11:45
56856,c2d8b9ccf439d0bd793ce458be78f738,00f57f2ccce2a2e3f393fe8f5e616e0d,5,,,17/07/2018 00:00,18/07/2018 19:23
22889,5b3b77da45b1f53831324a3362e14d41,00f5fbdc777e8198c1ee008122e28ae3,4,,,11/08/2017 00:00,11/08/2017 16:09
15949,e1633376d97c88798ae6f064e4577b98,00f621226c6f4e938348f6f3a71fdc62,5,,,18/05/2018 00:00,20/05/2018 13:39
27311,181558c031e9a0df40cee5e873eb379d,00f6ac4816d12f49026b09f2aa77d15f,3,,"BOM ATENDIMENTO, FACIL DE COMPRAR ENTREGA RAPIDA.",14/08/2018 00:00,14/08/2018 20:35
60673,5d69f7c4509fd0df3222e86c060c9d0e,00f6dbc6195397197ee147ee45607a2c,5,,,18/05/2017 00:00,22/05/2017 12:04
50580,4fc2f7b9e0e4c5c672ff6de75d37ed4b,00f7c5b41250e0126ced62d612ff4711,5,,"o prazo de entrega , muito antes . otimo, eu adorei. ",24/01/2018 00:00,25/01/2018 15:06
41433,16b283e80d776c46baabf45eccabb112,00f86b368251d739f1896d41469b2b7a,5,Bom parceiro,Tudo certo recomendo,29/08/2018 00:00,01/09/2018 19:55
41576,c84fd86b1e3ca4e8bcd4335f5e974160,00f8fc0cb9d9b7813f1f54fbd75426f1,5,,O produto chegou antes do prazo previsto.,02/02/2018 00:00,04/02/2018 00:12
48578,446f85d6a0b245da5e2884422dbe73ef,00f98eaeddb9debc8df8cb27e08216d4,5,,Entrega rÃ¡pida e produto bem embalado.,24/10/2017 00:00,26/10/2017 15:11
77606,4bdb9e462f7bae9ae8c44d3c3199aa58,00f9b0236a85fb8a06fbd9b9c53fddd8,5,Exelente!,"OlÃ¡ ,obrigado o produto chegou em perfeito estado e muito antes do prazo previsto po vcs !!
Em breve voltarei para comprar outros produtos bem interessante para minha saude!!amei as amostras.",04/05/2018 00:00,04/05/2018 22:31
81435,dc4fd33dbfa1282912d78063b3cd1845,00f9b6769c6648ac08bf43081d1f2b07,1,Falta de informaÃ§Ã£o.,"Meu produto estava previsto para entrega em junho/18. PorÃ©m houve antecipaÃ§Ã£o sem avisos do site e nem do correios. Por fim, tive q buscar meu produto, isso pq paguei o frete.",26/05/2018 00:00,29/05/2018 17:05
94313,2d64217e625fe64d991bc1493f831067,00faa6afcde74aaa630e1d2fda2bb0f7,5,,,11/08/2018 00:00,11/08/2018 19:44
53934,82a6bee6c7c4e62f4dbb17b8dd4b989e,00fb055886536063afa0dbee07a0944f,5,,,02/06/2017 00:00,05/06/2017 10:36
60522,a3178786589189e899a91908284a5bd8,00fb278a99144cc1004b3ed1452ff5e1,3,,,11/03/2017 00:00,12/03/2017 22:35
90713,43034dfac7869d277502be297f90dd4a,00fbcd8b120e5706c58b9d1a0026a7da,5,,Qualidade M.Boa,13/12/2017 00:00,13/12/2017 10:21
68506,2b334d5e20dc2c7428516d048ea22c8c,00fc308dd7f0937682698becaa9dcc45,5,,,28/08/2018 00:00,28/08/2018 19:59
88798,2b845f338435f1e53fb7ab3945ac9a8f,00fcf938cde49ae138942b632ed62393,5,,,31/01/2018 00:00,31/01/2018 23:12
25405,62696170537b9f2033e80ddbf5667bf1,00fdb72e467da6f3b000b19b368a6cf6,5,,,01/11/2017 00:00,01/11/2017 22:35
48724,28b8de03073719ee531b07a5fe97228d,00fe20fc069833ab95021b46d6862646,5,Muito bom!,"Gente recebi meu relÃ_gio em 2 dias, muito rÃ¡pido, o produto certinho, estou muito satisfeita.Recomendo!",28/04/2018 00:00,29/04/2018 13:25
31236,2d1188a2d2ee61107412d6f175d8733d,00fed9e582d5a3e38566872eec164ac6,5,,Lindo,10/10/2017 00:00,10/10/2017 19:05
76965,eec429c543da485490673b4f1bcbe011,00ff0cf5583758e6964723e42f111bf4,1,,O produto nÃ£o veio,06/05/2017 00:00,06/05/2017 05:05
9729,6eb443894e0de3ac2d3dba4d96b9ff73,010061e3aa0c6ed5e393dda0652bbee8,4,,,25/11/2017 00:00,27/11/2017 13:08
93304,563597ee6b83dc2d0f578dfe5d369691,01006620eb4732deec44be4b0d9e33cd,5,,,25/10/2017 00:00,25/10/2017 17:50
93113,dd0d1186cc7024a85569dc1d0532170c,010078e0913f48d014483bd856c01ca1,5,,,06/12/2017 00:00,17/12/2017 20:33
99628,8eac7eee5652b4d635d31fdbe99259ef,01015fb6493ea5b9ba105c80b5452da1,1,,"o produto que pedi nÃ£o condiz com a foto, pior Ã© enviar ao cliente uma borracha de vedaÃ§ao que vc entra com o valor de 3,00. Ã‰ uma tiraÃ§ao ",01/02/2018 00:00,07/02/2018 12:01
52269,59617f7d53e405d92785018fad00b90e,0101aea69a09e1aa32caa6dbaba98503,5,,,17/06/2018 00:00,18/06/2018 13:48
49295,3ab67a77b18d6752676fde29dea5e346,01029b44abe6e15c8df48b1b759ab437,5,,,06/07/2018 00:00,06/07/2018 22:34
2176,3c2171b3d99d0b0a89e4364cd42170df,0103878b7ed86b6ec873cfae01379472,5,,,23/08/2018 00:00,25/08/2018 02:41
56370,40c67c837a6a1a69b3396c121ff9cc0a,01074135a88ffa5978eaadfc7f482f2b,5,,,18/04/2018 00:00,19/04/2018 00:45
63099,7e608ff3d5e09e4b8f3af38e0073fdda,0108c64ec135e4a7a75e9b5102af9bfa,4,,,23/02/2018 00:00,23/02/2018 23:49
93856,51b9dbf716a55ac964f4790c50fe7c41,0108fba93678555ad1cec9c267848187,5,,,08/06/2017 00:00,08/06/2017 22:15
91970,d223527addf6e17b6978d2e9b982d26f,01094e169d4b14edaf6954eeddb83633,5,,Perfeito ,18/10/2017 00:00,20/10/2017 23:41
97200,8cab44c7d78248859e75adce519294f1,010a35dc7fc3808a03d243d2fd8c6e35,5,,,23/12/2017 00:00,24/12/2017 20:10
64012,d10c5f0e60868ac9f491f8ff0f2cf2bb,010ab3b1993057e91f825c672375a66d,5,,Tudo como esperado. Excelente.,03/03/2017 00:00,04/03/2017 10:02
92073,2396f8708225f1ceffd67a446506b7b7,010b0f6bd323a9effd095a743e660f26,5,,,27/07/2017 00:00,28/07/2017 11:23
66115,64d1910e671c970d0d25718a85f397d5,010b143d83a59b355cd5a75c0f0fd785,5,,,19/09/2017 00:00,19/09/2017 21:09
81895,e26900bd1096def98b829e0db23e9b3f,010c995323bc17d8156fbe2c37fed63e,5,,Produto muito bom. ,01/04/2017 00:00,03/04/2017 21:20
14997,07e385a690072bdf90e3ee7a12e31e37,010d14f76a229c295260e4ca4744acc7,5,,,19/12/2017 00:00,20/12/2017 00:50
53041,1907db2f7d12a28d0d59a6be497f038d,010d15deea8cae96ae86ea8097917a17,4,,,18/04/2018 00:00,24/04/2018 20:39
62168,12d2bc331d283befc71eb3882cb4a570,010d6db2f77220b394f147836c94f27b,3,,,22/07/2018 00:00,24/07/2018 18:44
80770,fa93424155ca9cea523dce232d9c9473,010e04b5f879320f29a9bd6ca41abc94,5,,,24/02/2018 00:00,27/02/2018 13:06
48749,51185d0df3927488308d31360c734f5a,010e7dda85fff564e8b7076ae3928efb,1,,"vou avaliar quando receber meu outro produto.Comprei dois do mesmo e recebi um.Porttanto, nÃ£o considero que o pedido foi entregue",13/12/2017 00:00,14/12/2017 10:33
75106,a644f6ccdca3b26271c90b7cbcaa9ad5,010ef5b0279d7512e7343cb775e423c0,4,,,24/04/2018 00:00,25/04/2018 10:18
21332,6ff0c3b38706728bce8d7f1390fba9be,010efe60bdadc9261d1902f3c1dda5f3,4,Recomendo,"O produto atendeu as minhas expectativas, recomendo aos interessados!",16/06/2018 00:00,18/06/2018 10:41
78496,4ee685a24f9a89ee87f9cbafba7d2671,010f223ddbec749e95ef3f5414f9c4ee,5,,,19/06/2018 00:00,21/06/2018 22:11
70053,890f7b5429ffba41920a0ca552372c06,010fadb12341d8253d920362fc8f7a16,4,,,06/03/2018 00:00,07/03/2018 11:40
23406,644926b134945775fcc996aec98f3680,010ff1cfe12f3094577e72b7bcecdf98,3,,Comprei um produto e veio faltando na entrega... ,20/10/2017 00:00,23/10/2017 23:17
91922,bd92ea530e08d53c5734a82794d8cccf,0110688c40ff035d672af3aac1f38f10,5,,,28/02/2018 00:00,03/03/2018 02:57
88471,78f1659c0d892c4913d8325e5db8124f,011080783e02d05b26c8c158b3653a42,4,Super recomendo,"produto bem embalado, chegou antes do prazo e de Ã_tima qualidade ",23/06/2018 00:00,26/06/2018 12:23
56577,a9f67d4d31e4a27dea57c4b8db68e1a6,011105c3b5b8693eda1bfb1f152cec2a,2,,NÃ£o recebi o produto ainda.,09/08/2017 00:00,17/08/2017 13:25
4577,fcfc31341f9eb4b38ab788484d8e0401,011108c8a3d6eee6807f48a2e639439f,1,,NÃƒO RECEBI O PEDIDO NO PRAZO E AINDA NEM RECEBI O PRODUTO UM DIA APÃ“S O PRAZO MÃÅXIMO.,18/05/2017 00:00,18/05/2017 18:41
43642,039ef96530dd7e9ce0910d86a129103f,01115c06246220def210911556bdc0e5,1,,Recebi apenas 1 unidade e comprei 2. Tento ligar toda hora na lannister.com e nÃ£o consigo. JÃ¡ enviei reclamaÃ§Ã£o e solicitaÃ§Ã£o de resposta varias vezes sem retorno. ,04/04/2018 00:00,04/04/2018 10:49
85667,78a16db6894e8d857a4f2cdc7f4b002b,011331376a4c6cc7a9e5bc165ec169d0,5,,,06/07/2017 00:00,10/07/2017 13:31
45925,9cac16db2e83912be43f32354c9f120f,011375f941b3695c3c3ee58bfe0d3655,5,,,07/10/2017 00:00,09/10/2017 22:24
33358,93611e0327d6a1769d1e68cf3caa242d,0113affd907a209209ab08413bb54226,2,Produto nÃ£o condiz ,"Produto comprado foi Moringa em cÃ¡psulas, a qual, jÃ¡ fazia uso porÃ©m de farmÃ¡cia de manipulaÃ§Ã£o local. Este que comprei agora nÃ£o faz efeito algum.",01/08/2018 00:00,02/08/2018 20:29
56666,673656c6a0a7245bc967eb5c5871b825,0113c9989fe6e5007795daec0633b405,4,,,30/06/2018 00:00,03/07/2018 08:37
53413,5e76628e62cc4cf41a3b8332a151622e,011405ae7b89def8ffb3468eb29c299d,4,,,10/05/2018 00:00,12/05/2018 17:04
67876,0d72c69b37422ad350252a51474aaaea,01144cadcf64b6427f0a6580a3033220,3,,,15/02/2018 00:00,15/02/2018 20:09
36824,07664fd6bf5b5dd5ea7a79812775d2ae,0114835d7f0b3f674b70a989411e31c1,5,,,05/09/2017 00:00,08/09/2017 18:13
55781,a772ef874558736ae6892d83493fa6af,01156b662f3f47b249b5a8881d205f08,5,,,28/09/2017 00:00,28/09/2017 23:18
97919,53480fc1b106eb1388c4dec15fd32c1f,0115abf6b892040abfdd5bdfcb6b2c51,4,,"Devido a greve dos correios, o produto ficou parado e nÃ£o chegou no prazo previsto",13/05/2017 00:00,13/05/2017 18:55
61471,5475f270a8a341a0c48262e678dfe190,0115d160c5fbd758a139ff90821db60d,1,,,19/09/2017 00:00,22/12/2017 20:37
32571,14b13dae5b13a5e64aa90f29a72def7f,0115f8bb1dc16d3fac863ce1deb037b6,2,,,08/07/2017 00:00,09/07/2017 02:20
49962,748bb9e62140cc4a7a3a6d871569451e,011667ae100a333a3051c9a23e3f0283,5,,Entrega bem antes do prazo extipulado,08/12/2017 00:00,09/12/2017 11:33
64567,9d0d66c4e6d4637345b7ee245912fa65,011724d1afbd91844302627f79a66800,5,,,16/08/2018 00:00,17/08/2018 03:10
24330,05963dcfbde31057b421fcff02bb4da9,0119e98feb97441cb456c010c25b04ff,5,,"Entrega muito antes do previsÃ£o. Produto na validade legal e em perfeito estado. Excelente.
",01/02/2018 00:00,02/02/2018 14:11
41034,674c3073abf793f0da74ed3e1a029900,011a43bc9bb525517251ebb3ebc99b69,5,,,01/05/2018 00:00,02/05/2018 23:32
74791,da45e8a3ee044437591258937aa4c7c4,011a56023faf5bbb9af634e20a85f7bc,5,,,19/05/2017 00:00,02/04/2018 16:25
46106,1058e995a9dd28f58bff16e0ff114417,011abf147a69ba486bae3a74b6cd1814,5,,,23/05/2017 00:00,23/05/2017 23:22
91379,7f45121d39a6318dff3f2fef124e542a,011af0959ebf2b09a062867811dc63b5,1,,"Qualidade ruim, produto nÃ£o Ã© original.",10/08/2017 00:00,14/08/2017 17:02
93283,e62d0505fa09b0487a3283858ca371d0,011b142c9e082a5c1d10e0a88cd9c8e8,5,,,15/04/2018 00:00,16/04/2018 00:10
95577,528ebb404403d66270c412a257cebbb2,011b8dd4f8c36fd4fcf50643ce91d58a,5,,,05/08/2017 00:00,07/08/2017 13:39
60070,1e62f9d5cf5ccb955bfee492ab431d59,011bf86f1b7dacebda2c874333cf656b,1,,"Venho apenas um lustre, e eu comprei 2 fico no aguardo.",22/03/2018 00:00,26/03/2018 22:41
44398,f5abe05962e90915a4b48b2a12327ace,011c899816ea29773525bd3322dbb6aa,2,Achei estranha a embalage,"Recebi o produto numa embalagem de papel, geralmente esses relÃ_gios vem numa embalagem de materiais duro etc, fiquei com medo de ser falsificado. ",16/05/2018 00:00,20/05/2018 11:58
85125,78fca20e234b689a6174a874c9353803,011e6e76dd0cd56d26b5b0cb036e80a8,5,,,12/04/2018 00:00,15/04/2018 11:09
51655,d78aa3d7bd8479bce9500c7b35fe0357,011f9dff2545a2cf8ac1809faed3ec88,2,,,10/08/2017 00:00,11/08/2017 09:58
94635,7a0ee94e699a7dcd25b2e982c92bc16b,011fcb4fabb3e142579ad63472b11227,2,,"Dor de cabeÃ§a para pegar o produto.pos a transportadora repassou para os Correios .e nÃ£o tenho o protocolo dos correios para saber aond e estar.em que local eu teria de retirar

",09/03/2018 00:00,12/03/2018 17:37
86333,5367b8a398c6982079a6299dbd1634f8,0120e3dd2696a3bbb68dc2860815f7f2,5,,,11/04/2018 00:00,02/05/2018 23:51
44730,7ad526713c05aef02533f1dd26da23da,01218a8a807fc187849529e6f12237a9,5,,,02/11/2017 00:00,05/11/2017 01:08
933,19b4862e9952de13d95f480bb053955d,0121cfa7c946e6589f50d7012d3eb5eb,5,,"Recebi o produto que queria e antes do prazo combinado, muito bom, recomendo com certeza.",07/09/2017 00:00,08/09/2017 14:56
97640,52c3f0db68a212357251cd8a4696d9ce,012219b6d6d034eb359fc74730a080db,4,entregou direito,,17/05/2018 00:00,23/05/2018 17:31
67410,a81bddfffc8092295dd48079b2ce50f2,012248555cb0bf51df99199cef81d562,5,,,18/02/2018 00:00,19/02/2018 13:33
44462,db9367af3aa46701c92947007fd9e03e,0122e81ff800460e44bb9c983ff2a2fd,4,,"Compra sem problemas, produto OK entregue no prazo.",29/03/2018 00:00,30/03/2018 01:42
64369,c8d9607a0b1ae27f7986d47d77195c91,0123098b96f3d4014545642be53d891c,5,,"Apenas havia lido na descriÃ§Ã£o que o produto vinha com vidro e nÃ£o veio, ma Ã© lindo de qualquer forma.",30/08/2017 00:00,31/08/2017 11:16
45196,1fa91563e11a3d1a10e7bbb68399d365,01235dc626dcf13283207ba7f36a959a,5,,,07/08/2018 00:00,07/08/2018 18:19
58206,27c3a25574444e27146a2947293b5759,01237c761ffb72594a466ed514518af0,5,,,11/07/2018 00:00,14/07/2018 02:25
98532,b17299af1546845dc0056d71b5556861,0123a055aa66357326dd6db066592a7d,5,,,01/05/2018 00:00,02/05/2018 10:41
23066,f72cb5a49cf65547bcf2889d2285270d,0124e0c5bfae1979838a91e47df53f14,4,,,16/02/2018 00:00,16/02/2018 22:30
33572,f8f959353d5937967e028608066483d8,0124f01177fc17cf20e1974621fd759a,4,,,23/05/2017 00:00,26/05/2017 18:06
58430,c387f66eefa39ad9538f89141f929b53,01255808a3d38a8dd69aa93265a4cb88,1,,produto melhor do que o esperado.Valeu,02/02/2018 00:00,05/02/2018 18:08
7128,56e149fcba180f05e328035ab79ecdc6,012670c73246a753cbde0a215c2b9e8f,1,,,06/04/2018 00:00,06/04/2018 21:41
2268,b88d13fe58cb01fe8acd1cc517f35e8a,0128412231f9fe9d7e944eea5392fc6b,5,,"Tudo certinho, obrigada.",31/08/2018 00:00,04/09/2018 12:12
58369,225b6952d36e8d5d5c46f0faae4c9827,012973f4cb6743d00d7e2644ddc8804c,5,,,07/02/2017 00:00,10/02/2017 03:47
25967,809f1ce4510bc2fb5d1b94610e529c7c,012a238ab54294a3b365812ccc82b135,4,,Chegou antes do prazo.,20/09/2017 00:00,21/09/2017 18:48
37922,58b68053a676fdf1d4106e0daf65a0e9,012b3f6ab7776a8ab3443a4ad7bef2e6,5,,,13/05/2018 00:00,01/06/2018 16:04
3525,7d73c7f8b466fdfdd12d893942ed359b,012bea13f9a355c983efb59a3f23583a,5,,,16/12/2017 00:00,17/12/2017 01:50
93455,43b2abbf084e042e6b3300fb26d0e27a,012d8cbea490e6102cee6a2088aaa785,4,,,04/11/2017 00:00,04/11/2017 23:24
82685,a07683bcf2ffbc453c87a22c974c7594,012dc9e42da722d22e32c618a2521bec,3,,,10/04/2018 00:00,14/04/2018 21:36
40531,a0729512464ea56a9327f3c4343f564f,012e93f8170eb75b2f2f650629d04517,5,,,08/02/2018 00:00,11/02/2018 21:08
36246,77c21509e2097c5df90c095e03c41a7d,012ea594e035047289b3e7c3f8b90cef,3,luminÃ¡ria ok,precisa ter a descriÃ§Ã£o do tipo da lampada no anuncio. Ã© 12v 50w filamento que esquenta,10/05/2018 00:00,11/05/2018 01:53
40486,4a27917375f4e53b41e52e201eec1739,012eab2625c5f8aaac6f37f2c19ef62f,5,,,15/11/2017 00:00,20/11/2017 06:41
12714,6faf6c258bcb87ff83f8062953e11ea3,012f255bd5034b8e7fb3c91566a91cc8,5,,,10/10/2017 00:00,13/10/2017 08:15
24334,8f81195f65aa1adb005c86f7931e8589,012f29911fcd2f1209d937741a6bbc6f,5,,,23/05/2017 00:00,24/05/2017 17:31
94421,ec85afe4334a7cb804a82f6ae8bc855a,012f2c4ca09b101a73e18957c3294cd6,5,,,16/05/2017 00:00,17/05/2017 10:27
31777,be70d163e1ab9bbfa1afbb223d174129,013037c3f1773cc8fdbaf8ff54d8013b,5,,,04/04/2017 00:00,05/04/2017 11:35
22947,ab30810c29da5da8045216f0f62652a2,013056cfe49763c6f66bda03396c5ee3,5,,,22/02/2018 00:00,23/02/2018 12:12
69192,73413b847f63e02bc752b364f6d05ee9,013056cfe49763c6f66bda03396c5ee3,4,,,04/03/2018 00:00,05/03/2018 17:02
13208,0d384a4b7f233fc6fd6390bceedfb36b,0130f0f71fb0e831d18e6a3b33a3a50c,1,,"Comprei, paguei, e nÃ£o entregaram!",25/05/2017 00:00,02/06/2017 15:11
45933,b0a328e40d9916676955c5079a669420,01311f2795d8463a11f9422173687696,5,,,08/11/2017 00:00,26/11/2017 10:39
2469,050dc4d6c3121ff334c4958e2169cef8,0132158c30672a8c52997a2492613ec2,5,,"Atendimento perfeito, dando garantia ao cliente.",16/03/2017 00:00,17/03/2017 17:07
94467,4ad57fe88212366516a1a89ac0afe3e1,0132451f29a10b66a5cf1bacc85f9afe,5,,"chegou no prazo, bem embalado e do jeito que eu esperava. recomendo!",18/11/2017 00:00,20/11/2017 10:22
51993,6bcec201f01e14dac82b5dde47209a53,0132d77609dd6e1867515ec57d898c10,4,,Recomendo essa loja,10/10/2017 00:00,13/10/2017 01:38
33766,8e4d827b1912b0a9721487a78a9f31fc,0132f39e8ad9b42ad2d41c847f44c0ed,5,sim,Muito bom,07/07/2018 00:00,08/07/2018 01:41
60672,d9747eff1b4a8de45209f818efc17cd1,0132fef017ccf586491ca3685de667df,5,,,08/06/2018 00:00,08/06/2018 21:36
